===> Epoch[2](1000/25343): Loss: 1.8717
===> Epoch[2](1050/25343): Loss: 1.8564
===> Epoch[2](1100/25343): Loss: 1.8738
===> Epoch[2](1150/25343): Loss: 1.8772
===> Epoch[2](1200/25343): Loss: 1.8156
===> Epoch[2](1250/25343): Loss: 1.8225
===> Epoch[2](1300/25343): Loss: 1.9025
===> Epoch[2](1350/25343): Loss: 1.8835
===> Epoch[2](1400/25343): Loss: 1.8225
===> Epoch[2](1450/25343): Loss: 1.8208
===> Epoch[2](1500/25343): Loss: 1.7702
===> Epoch[2](1550/25343): Loss: 1.8785
===> Epoch[2](1600/25343): Loss: 1.8136
===> Epoch[2](1650/25343): Loss: 1.7592
===> Epoch[2](1700/25343): Loss: 1.8679
===> Epoch[2](1750/25343): Loss: 1.8498
===> Epoch[2](1800/25343): Loss: 1.8612
===> Epoch[2](1850/25343): Loss: 1.8884
===> Epoch[2](1900/25343): Loss: 1.8360
===> Epoch[2](1950/25343): Loss: 1.8106
===> Epoch[2](2000/25343): Loss: 1.7977
===> Epoch[2](2050/25343): Loss: 1.7825
===> Epoch[2](2100/25343): Loss: 1.8376
===> Epoch[2](2150/25343): Loss: 1.8813
===> Epoch[2](2200/25343): Loss: 1.7936
===> Epoch[2](2250/25343): Loss: 1.8450
===> Epoch[2](2300/25343): Loss: 1.7959
===> Epoch[2](2350/25343): Loss: 1.8436
===> Epoch[2](2400/25343): Loss: 1.8885
===> Epoch[2](2450/25343): Loss: 1.8747
===> Epoch[2](2500/25343): Loss: 1.8580
===> Epoch[2](2550/25343): Loss: 1.8556
===> Epoch[2](2600/25343): Loss: 1.8092
